"id","Título","Reseña","genero","ave_sentiment","anger","anticipation","disgust","fear","joy","sadness","surprise","trust"
"id_296","Jism","Kabir Lal es un abogado alcohólico cuya vida parece estar desmoronándose. Una mañana, ve a una mujer increíblemente atractiva en la playa y queda prendado al instante. Casualmente, la vuelve a ver en un restaurante y le ofrece una copa. En el proceso, descubre que se llama Sonia y que está casada. Incapaz de resistirse, le pregunta si le mostraría su casa. Esto marca el comienzo de una apasionada aventura, durante la cual Kabir se entera de que el marido de Sonia la descuida. Pero Sonia no puede abandonarlo porque no puede mantenerse sin su dinero. Sonia propone un asesinato y Kabir, cegado por la lujuria, acepta. Logran matar al marido de Sonia y simular un accidente, pero entonces Kabir descubre la otra cara de Sonia: ya no es la amante apasionada de antes, sino una mujer fría y despiadada que no renunciará a su fortuna bajo ningún concepto.","Suspenso",-1.15744749453067,6,6,4,5,4,4,4,6
"id_297","DeadTectives","Un equipo de investigadores paranormales de un programa de telerrealidad viaja a la casa más embrujada de México en busca de mejores índices de audiencia. Sin embargo, cuando los verdaderos y oscuros secretos de la mansión comienzan a revelarse, el desafortunado equipo pronto descubre que esta casa no es un engaño. Sin ninguna experiencia real en la caza de fantasmas, tendrán que ingeniárselas para detenerlos y escapar de la casa con vida.","Comedia",-0.185798238824462,2,2,1,2,0,1,1,3
"id_298","Master Z: Ip Man Legacy","Tras su derrota ante el Maestro Ip, Cheung Tin Chi intenta rehacer su vida con su hijo pequeño en Hong Kong, trabajando de camarero en un bar frecuentado por expatriados. Pero pronto la mezcla de extranjeros, dinero y líderes de las tríadas lo arrastra de nuevo a la lucha.","Acción",-0.411989919705617,2,1,0,1,1,1,1,1
"id_299","First Man","Un repaso a la vida del astronauta Neil Armstrong y a la legendaria misión espacial que le llevó a convertirse en el primer hombre en caminar sobre la Luna el 20 de julio de 1969.","Historia",0,0,0,0,0,0,0,0,0
"id_3","Dreamscape","Un proyecto financiado por el gobierno investiga el uso de videntes para entrar en los sueños de las personas, con ayuda de algún tipo de tecnología. Cuando un sujeto muere mientras duerme de un ataque al corazón, Alex Gardner sospecha que otro de los videntes está matando a la gente en los sueños de alguna manera, lo que provoca sus muertes en la vida real. Debe encontrar la forma de detener el abuso del poder de entrar en los sueños.","Aventura",-2.24846563554726,2,0,1,4,0,1,0,1
"id_30","Battlestar Galactica: The Plan","Cuando el ataque inicial de los Cylons contra las Doce Colonias no logra la exterminación total de la vida humana según lo planeado, los dos Número Uno (Cavils) incrustados en la Galactica y la Caprica deben improvisar para destruir a los supervivientes humanos.","Ciencia ficción",-0.457495710997814,1,1,0,1,0,0,1,0
"id_300","Batman: Soul of the Dragon","Bruce Wayne se enfrenta a una amenaza mortal de su pasado, con la ayuda de tres antiguos compañeros de clase: los artistas marciales de renombre mundial Richard Dragon, Ben Turner y Lady Shiva.","Animación",-1.04446593573419,2,0,1,2,1,1,0,1
"id_301","Greta","Una joven devuelve el bolso perdido a una anciana viuda, lo que da lugar a una relación improbable entre ambas, hasta que la joven descubre que su anciana viuda quizás no sea lo que parece.","Misterio",-0.338061701891407,0,2,0,0,2,3,2,0
"id_302","Exorcist II: The Heretic","Cuatro años después de su posesión y exorcismo, Regan MacNeil sufre pesadillas espantosas. ¿Ha regresado el demonio? Y de ser así, ¿podrán la fe y el conocimiento combinados de un investigador del Vaticano y un especialista en hipnosis liberarla de su influencia?","Horror",-0.71271380857007,1,1,1,2,1,2,1,2
"id_303","Avengement","Durante un permiso penitenciario, un delincuente de poca monta evade a sus guardias y regresa a su antiguo barrio para vengarse de quienes lo convirtieron en un asesino a sangre fría.","Delito",-0.14368424162142,4,0,3,3,0,3,1,0
"id_304","Back to the Future Part II","Marty y Doc vuelven a las andadas en esta disparatada secuela del éxito de taquilla de 1985. El dúo viajero del tiempo se dirige a 2015 para solucionar algunos problemas familiares de los McFly. Pero las cosas se complican por culpa del matón Biff Tannen y un molesto almanaque deportivo. En un último intento por arreglar las cosas, Marty acaba viajando a 1955 y se encuentra cara a cara con sus padres adolescentes... otra vez.","Aventura",-2.3143031622239,2,2,1,1,0,2,0,0
"id_305","Walk the Line","Una crónica de la vida de la leyenda de la música country Johnny Cash, desde sus inicios en una granja de algodón de Arkansas hasta su ascenso a la fama con Sun Records en Memphis, donde grabó junto a Elvis Presley, Jerry Lee Lewis y Carl Perkins.","Drama",0.145864991497895,0,1,0,0,0,0,0,0
"id_306","Pokémon the Movie: Genesect and the Legend Awakened","Un grupo de cinco Genesect ha invadido la gran ciudad y amenaza el suministro eléctrico, lo que atrae la atención del legendario Pokémon Mewtwo. Satoshi, Pikachu y sus amigos deben acudir al rescate cuando el poderoso líder, un Genesect rojo, se enfrente a Mewtwo.","Acción",-0.111387755644007,3,1,0,3,2,0,1,2
"id_307","A Monster in Paris","París, 1910. Emile, un tímido proyeccionista de cine, y Raoul, un inventor extravagante, se ven envueltos en la búsqueda de un monstruo que aterroriza a los ciudadanos. Unen fuerzas con Lucille, la bondadosa estrella del cabaret Ave del Paraíso, un científico excéntrico y su irascible mono para salvar al monstruo, que resulta ser una pulga gigante pero inofensiva, del ambicioso y despiadado jefe de policía de la ciudad.","Aventura",-0.860799778231776,1,2,2,4,2,0,0,2
"id_308","Mission: Impossible - Rogue Nation","Ethan y su equipo se enfrentan a su misión más imposible hasta la fecha: erradicar a ""El Sindicato"", una organización internacional clandestina altamente cualificada comprometida con la destrucción del FMI.","Acción",-0.657267069006199,1,0,0,0,0,1,0,1
"id_309","The Girl with All the Gifts","En el futuro, un extraño hongo ha transformado a casi todos en monstruos irracionales y devoradores de carne. Cuando un científico y una maestra encuentran a una niña que parece ser inmune al hongo, emprenden un viaje para salvar a la humanidad.","Drama",-0.730903727892372,0,1,3,1,2,0,1,1
"id_31","Downton Abbey","Los queridos Crawley y su intrépido personal se preparan para el momento más importante de sus vidas. La visita de los reyes de Inglaterra desatará escándalos, romances e intrigas que pondrán en peligro el futuro de Downton.","Drama",-0.40935594092725,0,1,0,1,1,0,0,2
"id_310","The Girl Next Door 2","Su esposo Sejin no está interesado en su esposa Ahae como mujer. El esposo de Ahae es simplemente insensible. De hecho, Sejin tiene una aventura con la joven y hermosa hermana menor de Ara. Tras sufrir depresión por intoxicación laboral, recibe un mensaje de la asociación de exalumnos, cambia de opinión y asiste. Allí conoce a Ahae, la vecina de al lado de la que estaba enamorado en su infancia y que aún la cautiva con su belleza. Ahae, solitaria por la inocencia de su esposo, recibe la ayuda de Gunhoo para aconsejarla. Como si fueran conscientes de la soledad del otro, se sienten atraídos y pasan la noche juntos. Regresan a sus vidas cotidianas, pero después de olvidar a Ahae, el recuerdo del abandono de Ahae los atormenta toda la noche. ¿Podrán volver a sus vidas normales?","romance",-1.31220847228397,1,1,2,2,4,3,2,1
"id_311","The Candy Witch","Dos cazadores de fantasmas son llamados para ayudar a una familia angustiada que afirma estar siendo atormentada por un espíritu maligno conocido en su pueblo como la Bruja de los Dulces. Pero a medida que se desvela el misterio de su maldición, se descubren giros sorprendentes y siniestros en torno a la identidad de la Bruja de los Dulces. Este es su caso más difícil hasta el momento: ¿podrán resolver esta maldición antes de que más personas sean víctimas del espíritu demoníaco?","Horror",-1.399764219669,3,3,3,4,2,1,1,1
"id_312","1917","En plena Primera Guerra Mundial, dos jóvenes soldados británicos deben cruzar territorio enemigo y entregar un mensaje que detendrá un ataque mortal contra cientos de soldados.","Guerra",-1.96116135138184,5,0,2,5,0,3,0,0
"id_313","The Great Raid","Mientras la Segunda Guerra Mundial hace estragos, al elitista Sexto Batallón de Rangers se le encomienda una misión de proporciones heroicas: avanzar 48 kilómetros tras las líneas enemigas y liberar a más de 500 prisioneros de guerra estadounidenses.","Acción",-1.53333333333333,4,2,0,4,2,2,2,1
"id_314","The Aeronauts","En 1862, la intrépida piloto de globos aerostáticos Amelia Wren se une al pionero meteorólogo James Glaisher para ampliar el conocimiento humano sobre el clima y volar más alto que nadie en la historia. Mientras baten récords y hacen avanzar los descubrimientos científicos, su viaje hasta los confines de la existencia ayuda a esta singular pareja a encontrar su lugar en el mundo que han dejado muy abajo. Pero se enfrentan a desafíos físicos y emocionales en la enrarecida atmósfera, y el ascenso se convierte en una lucha por la supervivencia.","Aventura",0.022683756588501,1,2,0,3,2,2,2,1
"id_315","For Whom the Bell Tolls","La España de los años treinta era el lugar ideal para un hombre de acción como Robert Jordan. En plena guerra civil, Jordan, que se había unido al bando que más atraía a los idealistas de la época, había recibido una misión de alto riesgo en las montañas. Esperaba el momento oportuno para volar un puente crucial y así detener el avance enemigo.","Drama",-0.481552630158236,2,1,1,3,1,1,0,2
"id_316","Changeling","Christine Collins se llena de alegría cuando su hijo secuestrado regresa a casa. Pero cuando Christine sospecha que el niño que le devuelven no es su hijo, el capitán de policía la interna en un centro psiquiátrico.","Delito",0.36831471244223,0,0,0,1,0,0,0,1
"id_317","Stop! Or My Mom Will Shoot","La madre de un sargento de policía, un hombre de carácter duro, lo visita y enseguida intenta arreglarle la vida, para su gran vergüenza. Para su cumpleaños, le compra una ametralladora que encuentra en la parte trasera de una furgoneta y empieza a inmiscuirse cada vez más en su trabajo y en su vida amorosa, llegando incluso a ayudarle con un caso en el que está trabajando.","Acción",-1.28224645009046,0,2,0,1,2,3,1,2
"id_318","Fireheart","La película explora el mundo de los bomberos en la ciudad de Nueva York de la década de 1920 y cuenta la historia de una chica de 16 años que tendrá que convertirse en una heroína para salvar su ciudad.","Animación",0.324442842261525,0,0,0,0,0,0,0,1
"id_319","They Live","Nada, un vagabundo sin rumbo en la vida, descubre unas gafas de sol capaces de mostrarle al mundo tal como es. Mientras camina por las calles de Los Ángeles, Nada se da cuenta de que tanto los medios de comunicación como el gobierno están plagados de mensajes subliminales diseñados para mantener a la población sometida, y que la mayor parte de la élite social son alienígenas con rostros de calavera empeñados en dominar el mundo. Con este impactante descubrimiento, Nada lucha por liberar a la humanidad de estos alienígenas que controlan la mente.","Ciencia ficción",-0.178769107968979,3,2,1,4,3,5,2,4
"id_32","From Beyond","Un grupo de científicos ha desarrollado el Resonador, una máquina que permite a quienes se encuentran dentro de su alcance ver más allá de la realidad perceptible. Pero cuando el experimento tiene éxito, son atacados inmediatamente por terribles formas de vida.","Horror",0.163040355343044,0,3,0,1,0,0,1,0
"id_320","See Spot Run","Un perro policía detector de drogas es el objetivo de un jefe asesino, así que el FBI llama al Programa de Protección de Testigos para enviarlo a otro lugar. Mientras tanto, una madre soltera deja a su hijo de 6 años, James, al cuidado de su irresponsable vecino cartero, Gordon, cuando la niñera la deja plantada. Por otro lado, un jefe de la mafia contrata a dos matones para matar al Agente 11. Pero cuando 11 escapa de la furgoneta al intentar matarlo, se esconde en el camión de correos de Gordon, donde también está James. Y adivinen qué nombre le ponen: Spot.","Familia",-1.9821496665941,2,3,1,3,1,3,1,4
"id_321","Watchmen","En un sombrío y alternativo 1985, la época dorada de los justicieros enmascarados ha llegado a su fin debido a la represión gubernamental. Sin embargo, tras el brutal asesinato de uno de los veteranos enmascarados, se inicia una investigación para dar con el asesino. Los héroes, reunidos de nuevo, se proponen evitar su propia destrucción, pero al hacerlo descubren una siniestra conspiración que pone a toda la humanidad en grave peligro.","Acción",-1.50068712333496,5,1,2,6,1,4,2,1
"id_322","The Secret Garden","Mary Lennox nació en la India, hija de padres británicos adinerados que nunca la quisieron. Tras la repentina muerte de sus padres, la envían de vuelta a Inglaterra a vivir con su tío. Allí conoce a su primo enfermo, y juntos descubren un maravilloso jardín secreto oculto en los terrenos de la mansión Misselthwaite.","Familia",0.1065440529196,2,2,3,3,2,2,4,2
"id_323","The Girl Who Killed Her Parents","Basada en uno de los casos de asesinato más impactantes y espantosos de Brasil, la película presenta el punto de vista de Daniel Cravinhos sobre los acontecimientos que llevaron a la muerte de Marísia y Manfred von Richthofen, los padres de su novia.","Delito",-0.548994853197377,2,2,2,2,1,2,2,1
